"id_short"	"id"	"family"	"given"	"other_family_names"	"other_given_names"	"birth"	"death"	"parl_period_start"	"parl_period_end"	"party"	"party_ids"	"label"	"gender"	"role_label"	"group_label"
910894	"http://ldf.fi/semparl/people/p910894"	"Lapveteläinen"	"Taavetti"		"Daavid"	1860-01-01	1919-01-01	1911-02-01	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lapveteläinen, Taavetti (1860-1919)"	"Male"	"edustaja"	
924	"http://ldf.fi/semparl/people/p924"	"Larikka"	"Jari"			1965-01-01		2007-03-21	2011-04-19	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Larikka, Jari (1965-)"	"Male"	"edustaja"	
910895	"http://ldf.fi/semparl/people/p910895"	"Larson"	"Arthur"	"Karlsson"	"Frans Arthur"	1897-01-01	1959-01-01	1948-07-22	1959-10-21	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Larson, Arthur (1897-1959)"	"Male"	"edustaja"	
910896	"http://ldf.fi/semparl/people/p910896"	"Lassila"	"Matti"	"Löija"	"Matti Villiam"	1865-01-01	1930-01-01	1920-10-12	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lassila, Matti (1865-1930)"	"Male"	"edustaja"	
910897	"http://ldf.fi/semparl/people/p910897"	"Lastu"	"Antti"	"Lindqvist"	"Anton Agapetus"	1882-01-01	1970-01-01	1933-09-01	1939-08-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lastu, Antti (1882-1970)"	"Male"	"edustaja"	
910897	"http://ldf.fi/semparl/people/p910897"	"Lastu"	"Antti"	"Lindqvist"	"Anton Agapetus"	1882-01-01	1970-01-01	1945-02-09	1945-04-05	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lastu, Antti (1882-1970)"	"Male"	"edustaja"	
910898	"http://ldf.fi/semparl/people/p910898"	"Lattula"	"Eero"		"Eero Antero"	1932-01-01	1996-01-01	1972-01-22	1983-03-25	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lattula, Eero (1932-1996)"	"Male"	"edustaja"	
910899	"http://ldf.fi/semparl/people/p910899"	"Latva"	"Mikko"			1870-01-01	1934-01-01	1908-08-01	1909-05-31			"Latva, Mikko (1870-1934)"	"Male"	"edustaja"	
910899	"http://ldf.fi/semparl/people/p910899"	"Latva"	"Mikko"			1870-01-01	1934-01-01	1914-02-02	1917-04-03			"Latva, Mikko (1870-1934)"	"Male"	"edustaja"	
910900	"http://ldf.fi/semparl/people/p910900"	"Latva"	"Toivo"		"Toivo Verner"	1902-01-01		1927-09-02	1928-11-02	"SKP"	"http://ldf.fi/semparl/groups/Q1341419"	"Latva, Toivo (1902-)"	"Male"	"edustaja"	
910901	"http://ldf.fi/semparl/people/p910901"	"Latvala"	"Jaakko"		"J.W.; Jaakko Wilhelm"	1866-01-01	1931-01-01	1911-02-01	1914-02-01	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Latvala, Jaakko (1866-1931)"	"Male"	"edustaja"	
910901	"http://ldf.fi/semparl/people/p910901"	"Latvala"	"Jaakko"		"J.W.; Jaakko Wilhelm"	1866-01-01	1931-01-01	1917-04-04	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Latvala, Jaakko (1866-1931)"	"Male"	"edustaja"	
910901	"http://ldf.fi/semparl/people/p910901"	"Latvala"	"Jaakko"		"J.W.; Jaakko Wilhelm"	1866-01-01	1931-01-01	1922-09-05	1924-04-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Latvala, Jaakko (1866-1931)"	"Male"	"edustaja"	
910901	"http://ldf.fi/semparl/people/p910901"	"Latvala"	"Jaakko"		"J.W.; Jaakko Wilhelm"	1866-01-01	1931-01-01	1927-09-02	1929-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Latvala, Jaakko (1866-1931)"	"Male"	"edustaja"	
910902	"http://ldf.fi/semparl/people/p910902"	"Latvala"	"Matti"			1868-01-01	1964-01-01	1909-06-01	1917-04-03	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Latvala, Matti (1868-1964)"	"Male"	"edustaja"	
910902	"http://ldf.fi/semparl/people/p910902"	"Latvala"	"Matti"			1868-01-01	1964-01-01	1919-04-01	1922-09-04	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Latvala, Matti (1868-1964)"	"Male"	"edustaja"	
1343	"http://ldf.fi/semparl/people/p1343"	"Laukkanen"	"Antero"		"Antero Jorma"	1958-01-01		2015-04-22		"KD"	"http://ldf.fi/semparl/groups/Q1138982"	"Laukkanen, Antero (1958-)"	"Male"	"edustaja"	
376	"http://ldf.fi/semparl/people/p376"	"Laukkanen"	"Markku"		"Markku Matti"	1950-01-01		1991-03-22	1995-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laukkanen, Markku (1950-)"	"Male"	"edustaja"	
376	"http://ldf.fi/semparl/people/p376"	"Laukkanen"	"Markku"		"Markku Matti"	1950-01-01		1999-03-24	2011-04-19	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Laukkanen, Markku (1950-)"	"Male"	"edustaja"	
364	"http://ldf.fi/semparl/people/p364"	"Laukkanen"	"Vesa"		"Vesa Johannes"	1956-01-01		1991-03-22	1995-03-23	"KD"	"http://ldf.fi/semparl/groups/Q1138982"	"Laukkanen, Vesa (1956-)"	"Male"	"edustaja"	
910903	"http://ldf.fi/semparl/people/p910903"	"Laukkonen"	"Matti"			1883-01-01	1946-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Laukkonen, Matti (1883-1946)"	"Male"	"edustaja"	
910906	"http://ldf.fi/semparl/people/p910906"	"Laurila"	"Elli"		"Elin Maria"	1882-01-01	1966-01-01	1919-02-07	1919-03-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laurila, Elli (1882-1966)"	"Female"	"edustaja"	
163	"http://ldf.fi/semparl/people/p163"	"Laurila"	"Ritva"		"Ritva Tellervo"	1932-01-01	2014-01-01	1978-09-26	1995-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laurila, Ritva (1932-2014)"	"Female"	"edustaja"	
910904	"http://ldf.fi/semparl/people/p910904"	"Laurén"	"Karl"		"Karl Fredrik; K.F."	1879-01-01	1952-01-01	1919-04-01	1922-09-04	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Laurén, Karl (1879-1952)"	"Male"	"edustaja"	
910904	"http://ldf.fi/semparl/people/p910904"	"Laurén"	"Karl"		"Karl Fredrik; K.F."	1879-01-01	1952-01-01	1924-05-01	1927-09-01	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Laurén, Karl (1879-1952)"	"Male"	"edustaja"	
910904	"http://ldf.fi/semparl/people/p910904"	"Laurén"	"Karl"		"Karl Fredrik; K.F."	1879-01-01	1952-01-01	1929-08-01	1930-10-20	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Laurén, Karl (1879-1952)"	"Male"	"edustaja"	
910904	"http://ldf.fi/semparl/people/p910904"	"Laurén"	"Karl"		"Karl Fredrik; K.F."	1879-01-01	1952-01-01	1936-09-01	1939-08-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Laurén, Karl (1879-1952)"	"Male"	"edustaja"	
910905	"http://ldf.fi/semparl/people/p910905"	"Laurén"	"Per"		"Per Fredrik"	1910-01-01	1974-01-01	1962-02-20	1966-04-04	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Laurén, Per (1910-1974)"	"Male"	"edustaja"	
934	"http://ldf.fi/semparl/people/p934"	"Lauslahti"	"Sanna"		"Sanna-Liisa"	1966-01-01		2007-03-21	2018-04-09	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lauslahti, Sanna (1966-)"	"Female"	"edustaja"	
910907	"http://ldf.fi/semparl/people/p910907"	"Lautala"	"Emil"			1882-01-01	1967-01-01	1924-05-01	1933-08-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lautala, Emil (1882-1967)"	"Male"	"edustaja"	
910908	"http://ldf.fi/semparl/people/p910908"	"Lautasalo"	"Juho"	"Hietaniemi; Pihlaja; Åkerbacka"	"Johannes"	1862-01-01	1940-01-01	1908-08-01	1918-09-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lautasalo, Juho (1862-1940)"	"Male"	"edustaja"	
"Q5941175"	"http://ldf.fi/semparl/people/Q5941175"	"Lavonius"	"Magnus"		"Magnus Karl"	1870-11-05	1948-09-21	1920-03-15	1921-04-09	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Magnus Lavonius (1870-1948)"	"Male"	"kulkulaitosten ja yleisten töiden ministeri"	"Erichin hallitus"
165	"http://ldf.fi/semparl/people/p165"	"Lax"	"Henrik"		"Rolf Henrik Richard"	1946-01-01		1987-03-21	2007-03-20	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Lax, Henrik (1946-)"	"Male"	"edustaja"	
847	"http://ldf.fi/semparl/people/p847"	"Laxell"	"Jouko"		"Jouko Ilmari"	1947-01-01		2004-07-21	2011-04-19	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Laxell, Jouko (1947-)"	"Male"	"edustaja"	
910909	"http://ldf.fi/semparl/people/p910909"	"Lehikoinen"	"Antti"			1886-01-01	1953-01-01	1919-04-01	1924-04-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehikoinen, Antti (1886-1953)"	"Male"	"edustaja"	
910909	"http://ldf.fi/semparl/people/p910909"	"Lehikoinen"	"Antti"			1886-01-01	1953-01-01	1927-09-02	1930-10-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehikoinen, Antti (1886-1953)"	"Male"	"edustaja"	
910909	"http://ldf.fi/semparl/people/p910909"	"Lehikoinen"	"Antti"			1886-01-01	1953-01-01	1937-02-04	1939-08-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehikoinen, Antti (1886-1953)"	"Male"	"edustaja"	
910910	"http://ldf.fi/semparl/people/p910910"	"Lehmonen"	"Siiri"		"Siiri Alina"	1923-01-01	1993-01-01	1958-07-22	1979-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Lehmonen, Siiri (1923-1993)"	"Female"	"edustaja"	
910911	"http://ldf.fi/semparl/people/p910911"	"Lehmus"	"Juho"	"Lindgren"	"Johannes"	1858-01-01	1918-01-01	1917-04-04	1918-04-06	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehmus, Juho (1858-1918)"	"Male"	"edustaja"	
"Q17382123"	"http://ldf.fi/semparl/people/Q17382123"	"Lehmus"	"Kalle"			1907-12-29	1987-03-03	1957-11-29	1958-04-26			"Kalle Lehmus (1907-1987)"	"Male"	"puolustusministeri"	"von Fieandtin hallitus"
910912	"http://ldf.fi/semparl/people/p910912"	"Lehokas"	"Vilho"	"Löfqvist"	"Wilhelm Bernhard"	1876-01-01	1918-01-01	1917-04-04	1918-04-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehokas, Vilho (1876-1918)"	"Male"	"edustaja"	
935	"http://ldf.fi/semparl/people/p935"	"Lehti"	"Eero"		"Eero Heikki"	1944-01-01		2007-03-21	2019-04-16	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehti, Eero (1944-)"	"Male"	"edustaja"	
"Q11875081"	"http://ldf.fi/semparl/people/Q11875081"	"Lehtimaja"	"Lauri"			1945-11-17						"Lauri Lehtimaja (1945-)"	"Male"		
580	"http://ldf.fi/semparl/people/p580"	"Lehtimäki"	"Jouni"		"Jouni Vesa Johannes"	1964-01-01		1999-03-24	2003-03-18	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtimäki, Jouni (1964-)"	"Male"	"edustaja"	
910913	"http://ldf.fi/semparl/people/p910913"	"Lehtimäki"	"Konrad"		"Konrad Vilhelm"	1883-01-01	1937-01-01	1911-02-01	1917-10-31			"Lehtimäki, Konrad (1883-1937)"	"Male"	"edustaja"	
910915	"http://ldf.fi/semparl/people/p910915"	"Lehtinen"	"Emil"		"Emil Woldemar; E.W."	1872-01-01	1929-01-01	1927-09-02	1929-07-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtinen, Emil (1872-1929)"	"Male"	"edustaja"	
910916	"http://ldf.fi/semparl/people/p910916"	"Lehtinen"	"Jussi"		"J.K.; Juho Kustaa"	1883-01-01	1937-01-01	1917-04-04	1917-10-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtinen, Jussi (1883-1937)"	"Male"	"edustaja"	
910081	"http://ldf.fi/semparl/people/p910081"	"Lehtinen"	"Lasse"		"Lasse Antero"	1947-01-01		1972-01-22	1983-03-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtinen, Lasse (1947-)"	"Male"	"edustaja"	
408	"http://ldf.fi/semparl/people/p408"	"Lehtinen"	"Leila"		"Leila Elisabet"	1966-01-01		1991-03-22	1995-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtinen, Leila (1966-)"	"Female"	"edustaja"	
910917	"http://ldf.fi/semparl/people/p910917"	"Lehtinen"	"Mooses"	"Seppälä"	"Mooses Evert; M.E."	1878-01-01	1966-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtinen, Mooses (1878-1966)"	"Male"	"edustaja"	
910914	"http://ldf.fi/semparl/people/p910914"	"Lehtinen"	"Sandra"	"Reinholdsson"	"Aleksandra"	1873-01-01	1954-01-01	1907-05-22	1910-02-28	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtinen, Sandra (1873-1954)"	"Female"	"edustaja"	
910918	"http://ldf.fi/semparl/people/p910918"	"Lehtinen"	"Yrjö"		"Yrjö Ilmari"	1891-01-01	1945-01-01	1927-11-22	1929-07-31			"Lehtinen, Yrjö (1891-1945)"	"Male"	"edustaja"	
910919	"http://ldf.fi/semparl/people/p910919"	"Lehto"	"Arvo"	"Lund"	"Arvo Aksel"	1898-01-01		1929-08-01	1930-10-20	"SKP"	"http://ldf.fi/semparl/groups/Q1341419"	"Lehto, Arvo (1898-)"	"Male"	"edustaja"	
910920	"http://ldf.fi/semparl/people/p910920"	"Lehto"	"Lempi"	"Manninen"	"Lempi Sofia"	1896-01-01	1971-01-01	1943-04-20	1944-11-03	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehto, Lempi (1896-1971)"	"Female"	"edustaja"	
910920	"http://ldf.fi/semparl/people/p910920"	"Lehto"	"Lempi"	"Manninen"	"Lempi Sofia"	1896-01-01	1971-01-01	1954-03-29	1962-02-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehto, Lempi (1896-1971)"	"Female"	"edustaja"	
1344	"http://ldf.fi/semparl/people/p1344"	"Lehto"	"Rami"		"Rami Juhani"	1973-01-01		2015-04-22		"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Lehto, Rami (1973-)"	"Male"	"edustaja"	
"Q1370901"	"http://ldf.fi/semparl/people/Q1370901"	"Lehto"	"Reino"			1898-05-02	1966-07-13	1963-12-18	1964-09-12			"Reino R. Lehto (1898-1966)"	"Male"	"pääministeri"	"Lehdon hallitus"
"Q17382192"	"http://ldf.fi/semparl/people/Q17382192"	"Lehto"	"Sakari"			1923-12-26	2006-06-30	1975-12-12	1976-09-29			"Sakari T. Lehto (1923-2006)"	"Male"	"ministeri kauppa- ja teollisuusministeriössä"	"Miettusen II hallitus"
910921	"http://ldf.fi/semparl/people/p910921"	"Lehto"	"Toivo"	"Lintunen"	"Toivo Urho"	1891-01-01	1968-01-01	1922-09-05	1929-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehto, Toivo (1891-1968)"	"Male"	"edustaja"	
910922	"http://ldf.fi/semparl/people/p910922"	"Lehtokoski"	"Aino"		"Aina Aleksandra"	1886-01-01	1949-01-01	1919-04-01	1949-10-14	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtokoski, Aino (1886-1949)"	"Female"	"edustaja"	
910923	"http://ldf.fi/semparl/people/p910923"	"Lehtola"	"Väinö"	"Lindholm"	"Väinö Viljo"	1883-01-01	1942-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtola, Väinö (1883-1942)"	"Male"	"edustaja"	
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		1999-03-24	2015-04-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"edustaja"	
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2003-04-17	2003-06-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ministeri valtioneuvoston kansliassa"	"Jäätteenmäen hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2003-06-24	2005-09-02	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ulkomaankauppa- ja kehitysministeri"	"Vanhasen hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2006-03-03	2007-04-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ministeri valtioneuvoston kansliassa"	"Vanhasen hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2007-04-19	2007-09-27	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ympäristöministeri"	"Vanhasen II hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2008-04-11	2010-06-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ympäristöministeri"	"Vanhasen II hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2010-06-22	2011-06-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"ympäristöministeri"	"Kiviniemen hallitus"
581	"http://ldf.fi/semparl/people/p581"	"Lehtomäki"	"Paula"		"Paula Ilona"	1972-01-01		2017-02-01	2017-02-08	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtomäki, Paula (1972-)"	"Female"	"edustaja"	
910924	"http://ldf.fi/semparl/people/p910924"	"Lehtonen"	"Aleksi"		"Aleksanteri"	1897-01-01	1940-01-01	1939-09-01	1940-09-02	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtonen, Aleksi (1897-1940)"	"Male"	"edustaja"	
911805	"http://ldf.fi/semparl/people/p911805"	"Lehtonen"	"Frans"	"Lehtola"		1859-01-01	1920-01-01	1908-08-01	1917-04-03	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtonen, Frans (1859-1920)"	"Male"	"edustaja"	
910925	"http://ldf.fi/semparl/people/p910925"	"Lehtonen"	"Kustaa"	"Skytt"	"K.F.; Gustaf Fredrik"	1883-01-01	1962-01-01	1933-09-01	1936-08-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Kustaa (1883-1962)"	"Male"	"edustaja"	
910925	"http://ldf.fi/semparl/people/p910925"	"Lehtonen"	"Kustaa"	"Skytt"	"K.F.; Gustaf Fredrik"	1883-01-01	1962-01-01	1943-12-14	1945-04-05	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Kustaa (1883-1962)"	"Male"	"edustaja"	
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1927-09-02	1929-07-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"edustaja"	
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1930-02-11	1933-08-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"edustaja"	
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1936-09-01	1945-04-05	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"edustaja"	
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1940-03-27	1941-01-04	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"oikeusministeri"	"Rytin II hallitus"
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1941-01-04	1943-03-05	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"oikeusministeri"	"Rangellin hallitus"
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1943-03-05	1944-08-08	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"oikeusministeri"	"Linkomiehen hallitus"
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1948-07-22	1954-03-28	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"edustaja"	
910926	"http://ldf.fi/semparl/people/p910926"	"Lehtonen"	"Oskari"			1889-01-01	1964-01-01	1958-07-22	1962-02-19	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Lehtonen, Oskari (1889-1964)"	"Male"	"edustaja"	
910082	"http://ldf.fi/semparl/people/p910082"	"Lehtonen"	"Vilho"		"Vilho Hjalmar"	1908-01-01	1996-01-01	1945-04-06	1948-07-21	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Lehtonen, Vilho (1908-1996)"	"Male"	"edustaja"	
910927	"http://ldf.fi/semparl/people/p910927"	"Lehtonen"	"Väinö"		"Väinö Rudolf"	1883-01-01	1943-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtonen, Väinö (1883-1943)"	"Male"	"edustaja"	
910928	"http://ldf.fi/semparl/people/p910928"	"Lehtosaari"	"Jukka"	"Forsman"	"Johan Arndt"	1889-01-01	1939-01-01	1917-04-04	1918-09-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Lehtosaari, Jukka (1889-1939)"	"Male"	"edustaja"	
167	"http://ldf.fi/semparl/people/p167"	"Lehtosaari"	"Markku"		"Markku Antero"	1947-01-01		1987-03-21	1999-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Lehtosaari, Markku (1947-)"	"Male"	"edustaja"	
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1958-04-26	1958-08-29	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"maatalousministeri"	"Kuuskosken hallitus"
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1959-01-13	1961-04-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"ministeri valtiovarainministeriössä"	"Sukselaisen II hallitus"
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1959-09-29	1961-07-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"ministeri kauppa- ja teollisuusministeriössä"	"Sukselaisen II hallitus"
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1961-04-14	1961-07-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"oikeusministeri"	"Sukselaisen II hallitus"
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1961-07-14	1962-04-13	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"oikeusministeri"	"Miettusen hallitus"
"Q11886989"	"http://ldf.fi/semparl/people/Q11886989"	"Lehtosalo"	"Pauli"			1910-12-18	1989-03-12	1961-08-25	1962-04-13	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Pauli Lehtosalo (1910-1989)"	"Male"	"ministeri kauppa- ja teollisuusministeriössä"	"Miettusen hallitus"
"Q18958153"	"http://ldf.fi/semparl/people/Q18958153"	"Lehtovirta"	"Aapo"			1913-01-01	1986-01-01					"Aapo Lehtovirta (1913-1986)"	"Male"		
910929	"http://ldf.fi/semparl/people/p910929"	"Leikola"	"Aare"	"Leidenius"	"Aare Victor"	1893-01-01	1973-01-01	1951-10-10	1958-07-21	"KP"	"http://ldf.fi/semparl/groups/Q1628434"	"Leikola, Aare (1893-1973)"	"Male"	"edustaja"	
910930	"http://ldf.fi/semparl/people/p910930"	"Leikola"	"Erkki"	"Leidenius"	"Erkki Ensio"	1900-01-01	1986-01-01	1945-04-06	1951-07-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Leikola, Erkki (1900-1986)"	"Male"	"edustaja"	
910930	"http://ldf.fi/semparl/people/p910930"	"Leikola"	"Erkki"	"Leidenius"	"Erkki Ensio"	1900-01-01	1986-01-01	1954-03-29	1962-02-19	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Leikola, Erkki (1900-1986)"	"Male"	"edustaja"	
910931	"http://ldf.fi/semparl/people/p910931"	"Leino"	"Emil"	"Wideström"	"Anders Emil"	1874-01-01	1954-01-01	1919-04-01	1922-09-04	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Leino, Emil (1874-1954)"	"Male"	"edustaja"	
910932	"http://ldf.fi/semparl/people/p910932"	"Leino"	"Jalmari"	"Rekola"	"Frans Jalmari"	1892-01-01	1963-01-01	1927-09-02	1930-10-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Leino, Jalmari (1892-1963)"	"Male"	"edustaja"	
910933	"http://ldf.fi/semparl/people/p910933"	"Leino"	"Jussi"		"F.J.; Frans Johannes"	1894-01-01	1960-01-01	1924-05-01	1929-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Leino, Jussi (1894-1960)"	"Male"	"edustaja"	
910934	"http://ldf.fi/semparl/people/p910934"	"Leino"	"Yrjö"		"Yrjö Kaarlo"	1897-01-01	1961-01-01	1944-11-17	1945-04-17	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Leino, Yrjö (1897-1961)"	"Male"	"ministeri sosiaaliministeriössä"	"Paasikiven II hallitus"
910934	"http://ldf.fi/semparl/people/p910934"	"Leino"	"Yrjö"		"Yrjö Kaarlo"	1897-01-01	1961-01-01	1945-04-06	1951-07-20	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Leino, Yrjö (1897-1961)"	"Male"	"edustaja"	
