id__short	id	family	given	other_family_names	other_given_names	label	gender	birth	death	role_label	group_label	group_id	group_class	parl_period_start	parl_period_end	party	party_ids
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		jäsen	Demokraattinen vaihtoehto (eduskuntaryhmä) (1983-1987)	http://ldf.fi/semparl/groups/g3010331205989690614	http://ldf.fi/semparl/groups/pg27	1986-06-05	1990-06-18	DeVa	http://ldf.fi/semparl/groups/Q540982
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		vpj	Demokraattinen vaihtoehto (eduskuntaryhmä) (1987-1991)	http://ldf.fi/semparl/groups/g8738849848160415477	http://ldf.fi/semparl/groups/pg27	1989-01-01	1990-12-31	DeVa	http://ldf.fi/semparl/groups/Q540982
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g7416668851137876731	http://ldf.fi/semparl/groups/pg6	1990-06-19	1990-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		vpj	Vasemmistoliiton eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g2680448529039987523	http://ldf.fi/semparl/groups/pg10	1991-01-01	1994-12-31	Vas.	http://ldf.fi/semparl/groups/Q385927
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		jäsen	Vasemmistoliiton eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g3292348868406713683	http://ldf.fi/semparl/groups/pg10	1991-01-01	1995-03-23	Vas.	http://ldf.fi/semparl/groups/Q385927
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		jäsen	Vasemmistoliiton eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g7757565450845813735	http://ldf.fi/semparl/groups/pg10	1999-03-24	2003-03-18	Vas.	http://ldf.fi/semparl/groups/Q385927
272	http://ldf.fi/semparl/people/p272	Stenius-Kaukonen	Marjatta	Mattsson; Stenius	Minna Marjatta	Stenius-Kaukonen, Marjatta (1947-)	Female	1947-01-01		varapuheenjohtaja	Vasemmistoliiton eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g7757565450845813735	http://ldf.fi/semparl/groups/pg10	1999-03-29	2002-09-19	Vas.	http://ldf.fi/semparl/groups/Q385927
911537	http://ldf.fi/semparl/people/p911537	Stenroth	Otto		Eliel Otto; Otto Eliel	Stenroth, Otto (1861-1939)	Male	1861-01-01	1939-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g1341545591098625463	http://ldf.fi/semparl/groups/pg11	1908-08-01	1909-05-31	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911537	http://ldf.fi/semparl/people/p911537	Stenroth	Otto		Eliel Otto; Otto Eliel	Stenroth, Otto (1861-1939)	Male	1861-01-01	1939-12-31	ulkoasiaintoimituskunnan päällikkö	Paasikiven hallitus	http://ldf.fi/semparl/groups/Paasikivi	http://ldf.fi/schema/semparl/Government	1918-05-27	1918-11-27	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911538	http://ldf.fi/semparl/people/p911538	Stenström	Fredrik			Stenström, Fredrik (1857-1920)	Male	1857-01-01	1920-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1909-1910)	http://ldf.fi/semparl/groups/g2444585398576564239	http://ldf.fi/semparl/groups/pg5	1909-06-01	1910-02-28	RKP	http://ldf.fi/semparl/groups/Q845537
911539	http://ldf.fi/semparl/people/p911539	Stenwall	Edvin	Sulonen	Edvin Edvard	Stenwall, Edvin (1899-1976)	Male	1899-01-01	1976-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1936-1939)	http://ldf.fi/semparl/groups/g1742200261877789264	http://ldf.fi/semparl/groups/pg5	1936-09-01	1939-08-31	RKP	http://ldf.fi/semparl/groups/Q845537
911540	http://ldf.fi/semparl/people/p911540	Stigzelius	Albert		Erik Albert	Stigzelius, Albert (1853-1928)	Male	1853-01-01	1928-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1908-1909)	http://ldf.fi/semparl/groups/g1810254136144186009	http://ldf.fi/semparl/groups/pg5	1908-08-01	1909-05-31	RKP	http://ldf.fi/semparl/groups/Q845537
Q17383994	http://ldf.fi/semparl/people/Q17383994	Stjernvall	Julius			Stjernvall, Julius (1874-1939)	Male	1874-10-26	1939-05-06	kauppa- ja teollisuusministeri	Ingmanin hallitus	http://ldf.fi/semparl/groups/Ingman	http://ldf.fi/schema/semparl/Government	1918-11-27	1919-04-17	RKP	http://ldf.fi/semparl/groups/Q845537
911541	http://ldf.fi/semparl/people/p911541	Storbjörk	Johan			Storbjörk, Johan (1852-1932)	Male	1852-01-01	1932-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1908-1909)	http://ldf.fi/semparl/groups/g1810254136144186009	http://ldf.fi/semparl/groups/pg5	1907-05-22	1917-04-03	RKP	http://ldf.fi/semparl/groups/Q845537
911542	http://ldf.fi/semparl/people/p911542	Storbjörk	Johannes			Storbjörk, Johannes (1872-1939)	Male	1872-01-01	1939-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g7233381999670673905	http://ldf.fi/semparl/groups/pg5	1917-04-04	1917-10-31	RKP	http://ldf.fi/semparl/groups/Q845537
911543	http://ldf.fi/semparl/people/p911543	Storgårds	Gustaf			Storgårds, Gustaf (1869-1945)	Male	1869-01-01	1945-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1914-1917)	http://ldf.fi/semparl/groups/g2676137358770641272	http://ldf.fi/semparl/groups/pg5	1914-02-02	1917-04-03	RKP	http://ldf.fi/semparl/groups/Q845537
1318	http://ldf.fi/semparl/people/p1318	Strand	Joakim		Jan Joakim	Strand, Joakim (1982-)	Male	1982-01-01		jäsen	Ruotsalainen eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g1729312279305459231	http://ldf.fi/semparl/groups/pg5	2015-04-22		RKP	http://ldf.fi/semparl/groups/Q845537
911544	http://ldf.fi/semparl/people/p911544	Strengell	Pekka	Renkeli		Strengell, Pekka (1882-1965)	Male	1882-01-01	1965-12-31	jäsen	Työväen ja pienviljelijäin vaaliliitto (eduskuntaryhmä) (1924-1927)	http://ldf.fi/semparl/groups/g3077659312909161080	http://ldf.fi/semparl/groups/pg21	1924-10-10	1927-09-01	STPV	http://ldf.fi/semparl/groups/Q2305779
911544	http://ldf.fi/semparl/people/p911544	Strengell	Pekka	Renkeli		Strengell, Pekka (1882-1965)	Male	1882-01-01	1965-12-31	jäsen	Työväen ja pienviljelijäin puolue (eduskuntaryhmä) (1927-1929)	http://ldf.fi/semparl/groups/g1942652904234863323	http://ldf.fi/semparl/groups/pg15	1928-11-08	1930-10-20	PMP	http://ldf.fi/semparl/groups/Q1336715
911545	http://ldf.fi/semparl/people/p911545	Strömberg	Johan		Johannes	Strömberg, Johan (1868-1952)	Male	1868-01-01	1952-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1909-1910)	http://ldf.fi/semparl/groups/g2444585398576564239	http://ldf.fi/semparl/groups/pg5	1909-06-01	1910-02-28	RKP	http://ldf.fi/semparl/groups/Q845537
911545	http://ldf.fi/semparl/people/p911545	Strömberg	Johan		Johannes	Strömberg, Johan (1868-1952)	Male	1868-01-01	1952-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1914-1917)	http://ldf.fi/semparl/groups/g2676137358770641272	http://ldf.fi/semparl/groups/pg5	1911-02-01	1917-04-03	RKP	http://ldf.fi/semparl/groups/Q845537
Q9384779	http://ldf.fi/semparl/people/Q9384779	Strömmer	Aarno			Strömmer, Aarno (1927-2021)	Male	1927-09-06	2021-03-16	ministeri sisäasiainministeriössä	Liinamaan hallitus	http://ldf.fi/semparl/groups/Liinamaa	http://ldf.fi/schema/semparl/Government	1975-06-13	1975-11-30		
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		ulkoasiainministeri	Vanhasen II hallitus	http://ldf.fi/semparl/groups/Vanhanen_II	http://ldf.fi/schema/semparl/Government	2008-04-04	2010-06-21	Kok.	http://ldf.fi/semparl/groups/Q304191
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		ulkoasiainministeri	Kiviniemen hallitus	http://ldf.fi/semparl/groups/Kiviniemi	http://ldf.fi/schema/semparl/Government	2010-06-22	2011-06-21	Kok.	http://ldf.fi/semparl/groups/Q304191
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		jäsen	Kansallisen kokoomuksen eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g6976704413249971659	http://ldf.fi/semparl/groups/pg2	2011-04-20	2017-07-29	Kok.	http://ldf.fi/semparl/groups/Q304191
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		eurooppa- ja ulkomaankauppaministeri	Kataisen hallitus	http://ldf.fi/semparl/groups/Katainen	http://ldf.fi/schema/semparl/Government	2011-06-22	2014-06-23	Kok.	http://ldf.fi/semparl/groups/Q304191
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		pääministeri	Stubbin hallitus	http://ldf.fi/semparl/groups/Stubb	http://ldf.fi/schema/semparl/Government	2014-06-23	2015-05-28	Kok.	http://ldf.fi/semparl/groups/Q304191
1031	http://ldf.fi/semparl/people/p1031	Stubb	Alexander		Cai-Göran Alexander	Stubb, Alexander (1968-)	Male	1968-01-01		valtiovarainministeri	Sipilän hallitus	http://ldf.fi/semparl/groups/Sipilae	http://ldf.fi/schema/semparl/Government	2015-05-29	2016-06-21	Kok.	http://ldf.fi/semparl/groups/Q304191
911546	http://ldf.fi/semparl/people/p911546	Stykki	Aaro		Aaro Veikko	Stykki, Aaro (1918-1975)	Male	1918-01-01	1975-12-31	jäsen	Suomen kansanpuolue (eduskuntaryhmä) (1962-1966)	http://ldf.fi/semparl/groups/g1918834750094297242	http://ldf.fi/semparl/groups/pg28	1958-07-22	1965-05-31	KP	http://ldf.fi/semparl/groups/Q1628434
911546	http://ldf.fi/semparl/people/p911546	Stykki	Aaro		Aaro Veikko	Stykki, Aaro (1918-1975)	Male	1918-01-01	1975-12-31	jäsen	Liberaalisen kansanpuolueen eduskuntaryhmä (1962-1966)	http://ldf.fi/semparl/groups/g3290949470051376681	http://ldf.fi/semparl/groups/pg14	1965-06-01	1966-04-04	LKP	http://ldf.fi/semparl/groups/Q613849
911547	http://ldf.fi/semparl/people/p911547	Ståhlberg	K. J.		Carl Johan; Kaarlo Juho	Ståhlberg, K. J. (1865-1952)	Male	1865-01-01	1952-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g1341545591098625463	http://ldf.fi/semparl/groups/pg11	1908-08-01	1910-02-28	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911547	http://ldf.fi/semparl/people/p911547	Ståhlberg	K. J.		Carl Johan; Kaarlo Juho	Ståhlberg, K. J. (1865-1952)	Male	1865-01-01	1952-12-31	jäsen	Nuorsuomalainen puolue (eduskuntaryhmä) (1917-1919)	http://ldf.fi/semparl/groups/g8720259234750609440	http://ldf.fi/semparl/groups/pg11	1914-02-02	1918-08-10	Nuorsuomalainen Puolue (1894-1918)	http://ldf.fi/semparl/groups/Q1713433
911547	http://ldf.fi/semparl/people/p911547	Ståhlberg	K. J.		Carl Johan; Kaarlo Juho	Ståhlberg, K. J. (1865-1952)	Male	1865-01-01	1952-12-31	puhemies	Puhemiehistö (1914-1917)	http://ldf.fi/semparl/groups/g8825041568056221251	http://ldf.fi/semparl/groups/committees/pmt01	1914-02-03	1917-04-03		
911547	http://ldf.fi/semparl/people/p911547	Ståhlberg	K. J.		Carl Johan; Kaarlo Juho	Ståhlberg, K. J. (1865-1952)	Male	1865-01-01	1952-12-31	jäsen	Kansallinen edistyspuolue (eduskuntaryhmä) (1930-1933)	http://ldf.fi/semparl/groups/g1219564334786928361	http://ldf.fi/semparl/groups/pg12	1930-10-21	1933-08-31	Kansallinen Edistyspuolue	http://ldf.fi/semparl/groups/Q1191102
Q11868798	http://ldf.fi/semparl/people/Q11868798	Ståhlberg	Kaarlo			Ståhlberg, Kaarlo (1933-)	Male	1933-09-05		oikeusasiamies				1970-01-01	1973-12-31		
372	http://ldf.fi/semparl/people/p372	Suhola	Aino		Aino Kyllikki	Suhola, Aino (1950-)	Female	1950-01-01		jäsen	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1991-03-22	1999-03-23	Kesk.	http://ldf.fi/semparl/groups/Q506591
372	http://ldf.fi/semparl/people/p372	Suhola	Aino		Aino Kyllikki	Suhola, Aino (1950-)	Female	1950-01-01		jäsen	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1993-01-01	1993-12-31	Kesk.	http://ldf.fi/semparl/groups/Q506591
372	http://ldf.fi/semparl/people/p372	Suhola	Aino		Aino Kyllikki	Suhola, Aino (1950-)	Female	1950-01-01		jäsen	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1995-01-01	1996-12-31	Kesk.	http://ldf.fi/semparl/groups/Q506591
400	http://ldf.fi/semparl/people/p400	Suhonen	Hannu		Hannu Uolevi	Suhonen, Hannu (1943-2015)	Male	1943-01-01	2015-12-31	jäsen	Suomen maaseudun puolueen eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g2666143039291650671	http://ldf.fi/semparl/groups/pg13	1991-03-22	1994-08-28	SMP	http://ldf.fi/semparl/groups/Q1854411
400	http://ldf.fi/semparl/people/p400	Suhonen	Hannu		Hannu Uolevi	Suhonen, Hannu (1943-2015)	Male	1943-01-01	2015-12-31	pj	Hannu Suhosen eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1968728265755152778	http://ldf.fi/semparl/groups/pg56	1994-01-01	1994-12-31		
400	http://ldf.fi/semparl/people/p400	Suhonen	Hannu		Hannu Uolevi	Suhonen, Hannu (1943-2015)	Male	1943-01-01	2015-12-31	jäsen	Hannu Suhosen eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1968728265755152778	http://ldf.fi/semparl/groups/pg56	1994-08-29	1995-03-23		
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1954-1958)	http://ldf.fi/semparl/groups/g1957024610767634807	http://ldf.fi/semparl/groups/pg4	1948-07-22	1965-01-31	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	valtiovarainministeri	Kekkosen hallitus	http://ldf.fi/semparl/groups/Kekkonen	http://ldf.fi/schema/semparl/Government	1950-03-17	1951-01-16	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	sisäasiainministeri	Kekkosen II hallitus	http://ldf.fi/semparl/groups/Kekkonen_II	http://ldf.fi/schema/semparl/Government	1951-01-17	1951-09-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	sisäasiainministeri	Kekkosen III hallitus	http://ldf.fi/semparl/groups/Kekkonen_III	http://ldf.fi/schema/semparl/Government	1951-09-20	1953-07-08	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	sisäasiainministeri	Kekkosen IV hallitus	http://ldf.fi/semparl/groups/Kekkonen_IV	http://ldf.fi/schema/semparl/Government	1953-07-09	1953-11-16	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	valtiovarainministeri	Törngrenin hallitus	http://ldf.fi/semparl/groups/Toerngren	http://ldf.fi/schema/semparl/Government	1954-05-05	1954-10-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	puhemies	Puhemiehistö (1954-1958)	http://ldf.fi/semparl/groups/g2906437786077081433	http://ldf.fi/semparl/groups/committees/pmt01	1956-01-01	1958-12-31		
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	pääministeri	Sukselaisen hallitus	http://ldf.fi/semparl/groups/Sukselainen	http://ldf.fi/schema/semparl/Government	1957-05-27	1957-11-28	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	pääministeri	Sukselaisen II hallitus	http://ldf.fi/semparl/groups/Sukselainen_II	http://ldf.fi/schema/semparl/Government	1959-01-13	1961-07-03	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	ulkoasiainministeri	Sukselaisen II hallitus	http://ldf.fi/semparl/groups/Sukselainen_II	http://ldf.fi/schema/semparl/Government	1961-05-19	1961-06-18	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	jäsen	Keskustan eduskuntaryhmä (1966-1970)	http://ldf.fi/semparl/groups/g2000313873218084511	http://ldf.fi/semparl/groups/pg3	1965-02-01	1970-03-22	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	puhemies	Puhemiehistö (1966-1970)	http://ldf.fi/semparl/groups/g6154368430637865383	http://ldf.fi/semparl/groups/committees/pmt01	1968-01-01	1969-12-31		
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	puhemies	Puhemiehistö (1975-1979)	http://ldf.fi/semparl/groups/g1797665642826397424	http://ldf.fi/semparl/groups/committees/pmt01	1972-01-01	1975-12-31		
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	jäsen	Keskustan eduskuntaryhmä (1972-1975)	http://ldf.fi/semparl/groups/g2981783671319675412	http://ldf.fi/semparl/groups/pg3	1972-01-22	1979-03-23	Kesk.	http://ldf.fi/semparl/groups/Q506591
911548	http://ldf.fi/semparl/people/p911548	Sukselainen	V.J.	Saari	Jussi; Vieno Johannes	Sukselainen, V.J. (1906-1995)	Male	1906-01-01	1995-12-31	pj	Maalaisliiton eduskuntaryhmä (aika ei tiedossa)	http://ldf.fi/semparl/groups/g1112727698599729742	http://ldf.fi/semparl/groups/pg4			Kesk.	http://ldf.fi/semparl/groups/Q506591
911549	http://ldf.fi/semparl/people/p911549	Suksi	Keijo		Keijo Aatos	Suksi, Keijo (1931-1973)	Male	1931-01-01	1973-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1970-1972)	http://ldf.fi/semparl/groups/g5033327388552591243	http://ldf.fi/semparl/groups/pg1	1970-03-23	1972-01-21	SDP	http://ldf.fi/semparl/groups/Q499029
Q11850458	http://ldf.fi/semparl/people/Q11850458	Sumu	Aku			Sumu, Aku (1907-1988)	Male	1907-04-09	1988-07-31	ministeri kulkulaitosten ja yleisten töiden ministeriössä	Törngrenin hallitus	http://ldf.fi/semparl/groups/Toerngren	http://ldf.fi/schema/semparl/Government	1954-05-05	1954-10-20	SDP	http://ldf.fi/semparl/groups/Q499029
Q11850458	http://ldf.fi/semparl/people/Q11850458	Sumu	Aku			Sumu, Aku (1907-1988)	Male	1907-04-09	1988-07-31	ministeri sosiaaliministeriössä	Törngrenin hallitus	http://ldf.fi/semparl/groups/Toerngren	http://ldf.fi/schema/semparl/Government	1954-05-07	1954-10-20	SDP	http://ldf.fi/semparl/groups/Q499029
Q11850458	http://ldf.fi/semparl/people/Q11850458	Sumu	Aku			Sumu, Aku (1907-1988)	Male	1907-04-09	1988-07-31	kulkulaitosten ja yleisten töiden ministeri	von Fieandtin hallitus	http://ldf.fi/semparl/groups/von_Fieandt	http://ldf.fi/schema/semparl/Government	1957-11-29	1958-02-28	SDP	http://ldf.fi/semparl/groups/Q499029
894	http://ldf.fi/semparl/people/p894	Sumuvuori	Johanna		Sari Johanna	Sumuvuori, Johanna (1976-)	Female	1976-01-01		jäsen	Vihreä eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2786241156291050813	http://ldf.fi/semparl/groups/pg9	2006-08-01	2011-04-19	Vihr.	http://ldf.fi/semparl/groups/Q196695
894	http://ldf.fi/semparl/people/p894	Sumuvuori	Johanna		Sari Johanna	Sumuvuori, Johanna (1976-)	Female	1976-01-01		jäsen	Vihreä eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2221038205091745728	http://ldf.fi/semparl/groups/pg9	2015-01-14	2015-04-21	Vihr.	http://ldf.fi/semparl/groups/Q196695
911550	http://ldf.fi/semparl/people/p911550	Sundberg	Julius		Julius Berndt	Sundberg, Julius (1887-1931)	Male	1887-01-01	1931-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g2733262273187379035	http://ldf.fi/semparl/groups/pg1	1917-04-04	1917-10-31	SDP	http://ldf.fi/semparl/groups/Q499029
911551	http://ldf.fi/semparl/people/p911551	Sundblom	Julius		August Julius	Sundblom, Julius (1865-1945)	Male	1865-01-01	1945-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1911-1914)	http://ldf.fi/semparl/groups/g8899837672983454797	http://ldf.fi/semparl/groups/pg5	1907-05-22	1919-01-17	RKP	http://ldf.fi/semparl/groups/Q845537
911552	http://ldf.fi/semparl/people/p911552	Sundell	Alwar		Samuel Alwar	Sundell, Alwar (1906-1990)	Male	1906-01-01	1990-12-31	jäsen	Ruotsalainen eduskuntaryhmä (1958-1962)	http://ldf.fi/semparl/groups/g1461993289908013560	http://ldf.fi/semparl/groups/pg5	1958-07-22	1966-04-04	RKP	http://ldf.fi/semparl/groups/Q845537
910159	http://ldf.fi/semparl/people/p910159	Sundman	Bruno		Bruno J.; Bruno Johannes	Sundman, Bruno (1920-2002)	Male	1920-01-01	2002-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1954-1958)	http://ldf.fi/semparl/groups/g2370168859209002824	http://ldf.fi/semparl/groups/pg1	1951-07-21	1958-07-21	SDP	http://ldf.fi/semparl/groups/Q499029
